row_id,title,url,text
62,Rime of the Ancient Mariner (film),https://en.wikipedia.org/wiki/Rime_of_the_Ancient_Mariner_(film),"Rime of the Ancient Mariner is a 1975 film by director Raúl daSilva. It is a photoanimated-live action visualization of Samuel Taylor Coleridge's poem of the same name, featuring a direct reading given by British actor Michael Redgrave. DaSilva's film has won multiple minor awards and recognitions and, according to daSilva, has been said to effectively render the otherwise-difficult poem comprehensible by even the youngest of readers."
63,Bachelorette,https://en.wikipedia.org/wiki/Bachelorette_(film),"Bachelorette is a 2012 American comedy film written and directed by Leslye Headland, adapted from her play of the same name. It stars Kirsten Dunst, Lizzy Caplan, and Isla Fisher as three troubled women who reunite for the wedding of a friend (played by Rebel Wilson) who was ridiculed in high school. The play upon which the film is based was originally written as one of Headland's cycle of ""Seven Deadly Sins"" plays.\n\nThe film wrapped production in New York, and premiered at the Sundance Film Festival on January 23, 2012. It received a limited release in the United States on September 7, 2012."
64,The Taking of Pelham 123 (2009 film),https://en.wikipedia.org/wiki/The_Taking_of_Pelham_123_(2009_film),"The Taking of Pelham 123 is a 2009 American action thriller film directed by Tony Scott. The film is about a train dispatcher (Denzel Washington) who is pressed into the role of negotiator after a criminal (John Travolta) takes a subway car of passengers hostage. It is a film adaptation of the novel of the same name by Morton Freedgood (writing under the pseudonym John Godey), and is a remake of the original 1974 film adaptation, which was also remade in 1998 as a TV film. Production began in March 2008, and it was released on June 12, 2009."
65,Shout at the Devil (film),https://en.wikipedia.org/wiki/Shout_at_the_Devil_(film),"Colonel Flynn O'Flynn (Lee Marvin), a hard-drinking American, manipulates British aristocrat Sebastian Oldsmith (Roger Moore) into helping poach ivory in Tanganyika, which is part of the German-controlled pre-World War I territory of German East Africa. On hearing news that the American has returned, Herman Fleischer, the local German Commander of the Southern Provinces, relentlessly hunts O'Flynn with his ""Schutztruppen"" (colonial troops)."
66,Frozen (2005 film),https://en.wikipedia.org/wiki/Frozen_(2005_film),"Frozen is a 2005 British psychological thriller film directed by Juliet McKoen. It features Shirley Henderson, Roshan Seth and Ger Ryan. Set in Fleetwood, on the Fylde coast, in North West England, it was filmed in and around the town and also on location in Scotland and Sweden. It is a tale that has the viewer undecided whether it is a ghost story or a murder mystery right until the final climactic moments."
67,The Clown (1927 film),https://en.wikipedia.org/wiki/The_Clown_(1927_film),"The Clown is a 1927 American silent crime drama film directed by William James Craft and produced and distributed by Columbia Pictures. It stars Dorothy Revier, Johnnie Walker, and William V. Mong."
68,Serenity (2019 film),https://en.wikipedia.org/wiki/Serenity_(2019_film),"Serenity is a 2019 American fantasy mystery thriller film written, produced and directed by Steven Knight. The film stars Matthew McConaughey, Anne Hathaway, Diane Lane, Jason Clarke, Djimon Hounsou, and Jeremy Strong, and follows a fishing boat captain who is approached by his ex-wife to murder her abusive new husband. First announced in January 2017, principal photography on the film began on Mauritius that July."
69,Assassin's Creed (film),https://en.wikipedia.org/wiki/Assassin's_Creed_(film),"Assassin's Creed is a 2016 American science fiction action adventure film based on the video game franchise of the same name. The film is directed by Justin Kurzel, written by Michael Lesslie, Adam Cooper and Bill Collage, and stars Michael Fassbender (who also produced), Marion Cotillard, Jeremy Irons, Brendan Gleeson, Charlotte Rampling and Michael K. Williams. The film is set in the same universe as the video games but features an original story that expands the series' mythology, taking place during the Spanish Inquisition. Filming began in late August 2015 and concluded in January 2016. Assassin's Creed was released on December 21, 2016, in the United States and France. It received negative reviews from critics and grossed over $240 million worldwide against its $125 million budget."
70,Dark Blue (film),https://en.wikipedia.org/wiki/Dark_Blue_(film),Dark Blue is a 2002 American crime thriller film directed by Ron Shelton and starring Kurt Russell with Ving Rhames and Brendan Gleeson in supporting roles. The film is based on a story written for film by crime novelist James Ellroy and takes place during the days leading up to the Rodney King trial verdict.
71,Kiss of Death (1995 film),https://en.wikipedia.org/wiki/Kiss_of_Death_(1995_film),"Kiss of Death is a 1995 crime American thriller film starring David Caruso, Samuel L. Jackson, Nicolas Cage, Helen Hunt, Ving Rhames, and Stanley Tucci, directed by Barbet Schroeder."
72,The Accountant (2016 film),https://en.wikipedia.org/wiki/The_Accountant_(2016_film),"The Accountant is a 2016 American crime thriller film directed by Gavin O'Connor, written by Bill Dubuque and starring Ben Affleck, Anna Kendrick, J. K. Simmons, Jon Bernthal, Jeffrey Tambor, Cynthia Addai-Robinson, and John Lithgow. The storyline follows a small-town Illinois certified public accountant with high-functioning autism who actually makes his living uncooking the books of dangerous criminal organizations around the world that are experiencing internal embezzlement."
73,After Midnight (2014 film),https://en.wikipedia.org/wiki/After_Midnight_(2014_film),After Midnight (also known as Naked After Midnight) is a 2014 American erotic mystery thriller film directed by Fred Olen Ray and starring Richard Grieco and Tawny Kitaen.
74,Firewall (film),https://en.wikipedia.org/wiki/Firewall_(film),"Firewall is a 2006 American-Australian crime thriller film directed by Richard Loncraine and written by Joe Forte. The film stars Harrison Ford as a banker who is forced by criminals, led by Paul Bettany, to help them steal $100 million. The film was a box office disappointment and received negative reviews from critics."
75,The Island (2005 film),https://en.wikipedia.org/wiki/The_Island_(2005_film),"The Island is a 2005 American science fiction thriller film directed and co-produced by Michael Bay. It stars Ewan McGregor, Scarlett Johansson, Djimon Hounsou, Sean Bean, Michael Clarke Duncan and Steve Buscemi. In the film, Lincoln Six Echo (McGregor) struggles to fit into the highly structured world he lives in, isolated in a compound, and the series of events that unfold when he questions how truthful that world is. After Lincoln learns the compound inhabitants are clones used for organ harvesting as well as surrogates for wealthy people in the outside world, he attempts to escape with Jordan Two Delta (Johansson) and expose the illegal cloning movement."
76,King Lear (1987 film),https://en.wikipedia.org/wiki/King_Lear_(1987_film),"""King Lear"" is set in and around Nyon, Vaud, Switzerland, where Godard went to primary school. While many of Godard's films are concerned with the invisible aspects of cinematography, the outward action of the film is centred on William Shakespeare Junior the Fifth, who is attempting to restore his ancestor's plays in a world where most of human civilization—and more specifically culture—has been lost after the Chernobyl catastrophe."
77,The Fugitive (1993 film),https://en.wikipedia.org/wiki/The_Fugitive_(1993_film),"The Fugitive is a 1993 American action thriller film based on the 1960s television series of the same name created by Roy Huggins. It was directed by Andrew Davis and stars Harrison Ford and Tommy Lee Jones. After being wrongfully convicted for the murder of his wife and unjustly sentenced to death, Dr. Richard Kimble (Ford) escapes from custody (after a bus-train wreck) and sets out to find his wife's killer, catch him, and clear his name, while being pursued by a team of U.S. Marshals led by Deputy Samuel Gerard (Jones)."
78,The Arab (1915 film),https://en.wikipedia.org/wiki/The_Arab_(1915_film),"The Arab is a 1915 American silent adventure film directed by Cecil B. DeMille. Edgar Selwyn wrote and starred in the Broadway play version of the story in 1911, and this film is based on that play. Selwyn reprises his role from his play. This film was refilmed by Metro Pictures in 1924 as ""The Arab""."
79,Farewell (2009 film),https://en.wikipedia.org/wiki/Farewell_(2009_film),"Farewell (; literally ""The Farewell Affair"") is a 2009 French espionage thriller film directed by Christian Carion, starring Guillaume Canet and Emir Kusturica. The film is loosely based on the actions of the high-ranking KGB official, Vladimir Vetrov. It was released in the United States in June 2010. It was adapted from the book ""Bonjour Farewell: La vérité sur la taupe française du KGB"" (1997) by Serguei Kostine."
80,Love Is the Drug,https://en.wikipedia.org/wiki/Love_Is_the_Drug_(film),"Jonah Brand (John Patrick Amedori) is a scholarship student at a private school full of wealthy students. Poor and lacking the social confidence of his classmates, at graduation he finds himself attracted to Sara Weller (Lizzy Caplan), who is part of a close-knit quartet of drug users that includes her boyfriend Troy (Jonathon Trent) and their friends Lucas (D.J. Cotrona) and Erin (Jenny Wade). Sara returns his interest but the rest of her group discourage Jonah's attention. However, after the group learn that he works part-time at a pharmacy doing delivery, they bring them into his world for the summer, in exchange for his stealing prescription drugs for them. Jonah's mother, Sandra (Daryl Hannah), is too busy working multiple jobs to try to keep up appearances, to try to deal with her son's sudden change in behavior. As the group gets more experimental with their drugs of choice, Jonah unravels as he becomes more and more obsessed with Sara. After Troy dies under questionable circumstances, his parents hire private investigator Phil Hackwith (Bruce A. Young) to try to find out the truth. The investigator questions all four of the teens with little results. A few days later, Sara comes to visit Jonah at work, stating that she feels empty and doesn't know why she's there. Jonah asks her to come away to Tijuana with him for the weekend, she agrees. The next morning, the private investigator watches from his parked car as they pull out of the driveway together. They proceed to drink lots of tequila and drunkenly kiss in the hotel room, which leads to sex, during which Sara asks Jonah to stop and he does not. Afterwards, she is clearly distraught and demands to be taken home. They return to California that evening. The next day at work, Lucas storms in and informs Jonah's boss that Jonah has been stealing pills and selling them. Jonah is not able to deny this and is subsequently fired. He shows up in Sara's backyard uninvited later that night, ignoring her requests that he leave, and confesses that he was the one who bought the drugs for Troy. He asks her if she will run away to Mexico with him, saying he'll rob the pharmacy for pills and money. She says ""okay"", primarily to get him the hell out of her backyard. On the day they are scheduled to depart. Jonah loses his temper and physically abuses his mother. He later meets Sara in the bathroom of Lucas' house. He tries to convince her that she has feelings for him; she doesn't. Jonah attempts to give her drugs but she is reluctant to taking them. During this time the private investigator comes to Lucas' house and asks for Sara. Erin goes looking for her. After realizing that Sara will never love him, Jonah commits suicide by stabbing himself with a pair of scissors. The film is ended with Lucas, Erin, and the private investigator walking into the bathroom and seeing Jonah's dead body with Sara frightened in the corner."
81,Vertigo (film),https://en.wikipedia.org/wiki/Vertigo_(film),"Vertigo is a 1958 American film noir psychological thriller film directed and produced by Alfred Hitchcock. The story was based on the 1954 novel ""D'entre les morts"" (""From Among the Dead"") by Boileau-Narcejac. The screenplay was written by Alec Coppel and Samuel A. Taylor."
82,The Ring (2002 film),https://en.wikipedia.org/wiki/The_Ring_(2002_film),"The Ring is a 2002 American supernatural horror film directed by Gore Verbinski and starring Naomi Watts, Martin Henderson, David Dorfman, Brian Cox, and Daveigh Chase. It is a remake of the 1998 Japanese horror film ""Ring"", based on the novel of the same name by Koji Suzuki. Watts portrays a journalist who investigates a cursed videotape that seemingly kills the viewer seven days after watching it."
83,A Christmas Carol (2009 film),https://en.wikipedia.org/wiki/A_Christmas_Carol_(2009_film),"A Christmas Carol is a 2009 American 3D computer-animated dark fantasy film written, co-produced and directed by Robert Zemeckis. It is a film adaptation of Charles Dickens's 1843 story of the same name and stars Jim Carrey in a multitude of roles, including Ebenezer Scrooge as a young, middle-aged and old man and the three ghosts who haunt Scrooge. The film also features supporting roles voiced by Gary Oldman, Colin Firth, Bob Hoskins, Robin Wright and Cary Elwes. Produced through the process of motion capture, a technique Zemeckis used in his previous films ""The Polar Express"" (2004) and ""Beowulf"" (2007), it is Disney's third film retelling of ""A Christmas Carol"", following 1983's ""Mickey's Christmas Carol"" and 1992's ""The Muppet Christmas Carol"". It is also the first of only two films produced by ImageMovers Digital."
84,Spiderweb (film),https://en.wikipedia.org/wiki/Spiderweb_(film),"Spiderweb (1976) is a British short film directed by National Film and Television School graduate Paul Miller. It is a fairly faithful adaptation of ""Death and the Compass"", a 1942 short story by Argentine writer Jorge Luis Borges (1899-1986). The site of the action, an unnamed city in the original story, is given as ""Borgesia"" at the beginning of the film."
85,Anon (film),https://en.wikipedia.org/wiki/Anon_(film),"Anon is a 2018 British science fiction thriller film directed and written by Andrew Niccol, and financed by Sky Cinema Original Films. The film stars Amanda Seyfried and Clive Owen, with Colm Feore, Mark O'Brien, Sonya Walger, Joe Pingue, and Iddo Goldberg appearing in supporting roles. Set in a futuristic world where privacy and anonymity no longer exist, the plot follows a troubled detective (Owen) who comes across a young woman (Seyfried) who has evaded the government's transparency system. The film was released internationally as a ""Netflix Original"" on the streaming service, from 4 May 2018, whilst in the United Kingdom and Ireland, the film was released in cinemas by Altitude Film Distribution and through on-demand by Sky Cinema on 11 May 2018."
86,Shorts (2009 film),https://en.wikipedia.org/wiki/Shorts_(2009_film),"Shorts (also known as Shorts: The Adventures of the Wishing Rock and released internationally as The Wishing Rock) is a 2009 Emirati-American comic fantasy family film written and directed by Robert Rodriguez. The film stars Jon Cryer, William H. Macy, Leslie Mann, James Spader, Jimmy Bennett and Kat Dennings."
87,The Hollow (2016 film),https://en.wikipedia.org/wiki/The_Hollow_(2016_film),"The Hollow is a 2016 American crime film, directed and written by Miles Doleac. The film won 3 awards (Best Actor, Supporting Actor, and Cinematography) at the 2016 Long Island International Film Expo."
88,The Stanford Prison Experiment (film),https://en.wikipedia.org/wiki/The_Stanford_Prison_Experiment_(film),"The Stanford Prison Experiment is a 2015 American docudrama thriller film directed by Kyle Patrick Alvarez, written by Tim Talbott, and starring Billy Crudup, Michael Angarano, Ezra Miller, Tye Sheridan, Keir Gilchrist, Olivia Thirlby, and Nelsan Ellis. The plot concerns the 1971 Stanford prison experiment, conducted at Stanford University under the supervision of psychology professor Philip Zimbardo, in which students play the role of either a prisoner or prison guard."
89,Monster House (film),https://en.wikipedia.org/wiki/Monster_House_(film),"Monster House is a 2006 American 3D computer-animated horror film directed by Gil Kenan, in his directorial debut, from a screenplay by Dan Harmon, Rob Schrab and Pamela Pettler about a neighborhood being terrorized by a sentient haunted house. The film features the voices of Mitchel Musso, Sam Lerner, Spencer Locke, Steve Buscemi, Maggie Gyllenhaal, Kevin James, Nick Cannon, Jason Lee, Fred Willard, Jon Heder, Catherine O'Hara and Kathleen Turner, and features human characters animated using live action motion capture animation, which was previously used in ""The Polar Express"" (2004)."
90,The People We Hate at the Wedding,https://en.wikipedia.org/wiki/The_People_We_Hate_at_the_Wedding,"The People We Hate at the Wedding is a 2022 American romantic comedy film directed by Claire Scanlon from a screenplay by the Molyneux sisters, based on the 2016 novel of the same name by Grant Ginder. The film stars Allison Janney, Ben Platt, Cynthia Addai-Robinson, and Kristen Bell.\n\nThe People We Hate at the Wedding was released on Amazon Prime Video on November 18, 2022."
91,The Onion Field (film),https://en.wikipedia.org/wiki/The_Onion_Field_(film),"The Onion Field is a 1979 American neo-noir crime drama film directed by Harold Becker and written by Joseph Wambaugh, based on his 1973 true crime book ""The Onion Field"". The film stars John Savage, James Woods, Franklyn Seales and Ted Danson in his film debut."
92,The Witness (1978 film),https://en.wikipedia.org/wiki/The_Witness_(1978_film),"The Witness (, ) is a French-Italian crime-thriller film written and directed by Jean-Pierre Mocky and starring Alberto Sordi and Philippe Noiret. It is loosely based on the novel ""Shadow of a Doubt"" by Harrison Judd."
93,Blunt Force Trauma (film),https://en.wikipedia.org/wiki/Blunt_Force_Trauma_(film),"Blunt Force Trauma is a 2015 American-Colombian English-language action film directed by Ken Sanzel and featuring Mickey Rourke, Freida Pinto and Ryan Kwanten in leading roles."
94,Save the Date,https://en.wikipedia.org/wiki/Save_the_Date,Save the Date is a 2012 American romantic comedy-drama film directed by Michael Mohan. It stars Lizzy Caplan and Alison Brie. It won the Achievement Award at the 2012 Newport Beach Film Festival and was nominated for the Grand Jury Prize at the 2012 Sundance Film Festival.
95,The Prince (2014 film),https://en.wikipedia.org/wiki/The_Prince_(2014_film),"The Prince is a 2014 American action thriller film directed by Brian A. Miller. It stars Jason Patric, Bruce Willis, John Cusack, and Rain. The film received a VOD (video on demand) and theatrical release by Lionsgate on August 22, 2014."
96,11/11/11 (film),https://en.wikipedia.org/wiki/11/11/11_(film),"11/11/11 is a 2011 horror film directed by Keith Allan and starring Jon Briddell, Erin Coker, and Hayden Byerly. It is The Asylum's ""mockbuster"" equivalent to Darren Lynn Bousman's ""11-11-11"". It is also a knockoff of ""The Omen""."
97,Crossing Over,https://en.wikipedia.org/wiki/Crossing_Over_(film),"Crossing Over is a 2009 American crime drama film written and directed by Wayne Kramer. It follows illegal immigrants of different nationalities struggling to achieve legal status in Los Angeles: dealing with the border, document fraud and extortion, the asylum and green card process, work-site enforcement, naturalization, the office of counter-terrorism, and the clash of cultures. The film is based on Kramer's similarly titled 1995 short film. He produced the film alongside Frank Marshall."
98,Casino Tycoon (film),https://en.wikipedia.org/wiki/Casino_Tycoon_(film),"Set in World War II, ""Casino Tycoon"" chronicles the story of Benny, a young graduate played by Andy Lau, who flees Hong-Kong during the Japanese invasion and heads for gambling haven Macau. Once in Macau, he impresses a local business man who has ties to organised crime, and slowly builds his way up the ranks of the Macau underworld which ultimately leads to trouble."
99,Take (film),https://en.wikipedia.org/wiki/Take_(film),"Take is a 2007 American crime thriller directed and written by Charles Oliver and starring Minnie Driver, Jeremy Renner, Bobby Coleman, Adam Rodríguez and David Denman. The film premiered at Tribeca Film Festival on April 27, 2007."
100,Cloverfield,https://en.wikipedia.org/wiki/Cloverfield,"Cloverfield is a 2008 American found footage monster horror film directed by Matt Reeves and written by Drew Goddard. It stars Lizzy Caplan, Jessica Lucas, T.J. Miller (in his film debut), Michael Stahl-David, Mike Vogel, and Odette Yustman. In the film, six friends attempt to flee from a monster which attacks New York City.\n\nDevelopment began when producer J. J. Abrams started conceptualizing a monster film and enlisted Neville Page to design the eventual creature, called Clover. In February 2007, the project was secretly greenlit by Paramount Pictures and produced by Abrams's Bad Robot. Principal photography took place in Los Angeles and New York City in 2007. The project had several working titles, including Slusho, Cheese, and Greyshot. As part of a viral marketing campaign, a teaser trailer was released ahead of screenings of Transformers (2007) without a title. The final title was revealed in a second teaser trailer attached to screenings of Beowulf (2007). With limited pre-release details, it garnered online speculation, including forums and websites dedicated to uncovering hidden information about the film. Several tie-ins, including a prequel manga series, were released as part of the marketing campaign.\n\nCloverfield was released on January 18, 2008, and received generally positive reviews from critics, who praised Reeves's direction and the cinéma vérité style narrative. It earned $172 million worldwide at the box office against a $25 million budget. It is the first installment of the Cloverfield franchise, followed by 10 Cloverfield Lane in 2016 and The Cloverfield Paradox in 2018. A direct sequel is in development."
101,The Shooter (1995 film),https://en.wikipedia.org/wiki/The_Shooter_(1995_film),The Shooter (released under the alternative title Hidden Assassin) is a 1995 American action drama directed by Ted Kotcheff and starring Dolph Lundgren as a deputy United States Marshal who gets caught up in politics when he is hired to solve the assassination of a Cuban ambassador.
102,Open Fire (1994 film),https://en.wikipedia.org/wiki/Open_Fire_(1994_film),"Open Fire is single British television crime drama film, made for ITV, which first broadcast on 12 November 1994. The film was written and directed by Paul Greengrass, and concerns the police manhunt for David Martin, who escaped from custody following his arrest for shooting a police officer, leading up to the shooting in error of another man, Stephen Waldorf. The film starred Rupert Graves as Martin, as well as Samuel West as Waldorf, Douglas Hodge as investigating officer DC Peter Finch, and Kate Hardie as Sue Stephens. ""Open Fire"" was filmed in Belsize Park and in around Hampstead, London. The film has never been released commercially."
103,Campfire Tales (1997 film),https://en.wikipedia.org/wiki/Campfire_Tales_(1997_film),"Campfire Tales is a 1997 American anthology horror film directed by Matt Cooper, Martin Kunert, and David Semel. The film is made up of three individual short segments that are presented in an overarching narrative, told by a group of friends around a fire after they crash their car in the woods. It stars James Marsden, Christine Taylor, Amy Smart, and Ron Livingston."
104,The Da Vinci Code (film),https://en.wikipedia.org/wiki/The_Da_Vinci_Code_(film),"The Da Vinci Code is a 2006 American mystery thriller film, directed by Ron Howard and written by Akiva Goldsman, based on Dan Brown's 2003 best-selling novel of the same name. The first in the ""Robert Langdon"" film series, the film stars Tom Hanks, Audrey Tautou, Sir Ian McKellen, Alfred Molina, Jürgen Prochnow, Jean Reno and Paul Bettany. In the movie, Robert Langdon, a professor of religious symbology from Harvard University, is the prime suspect in the grisly and unusual murder of Louvre curator Jacques Saunière. In the body, the police find a disconcerting cipher and start an investigation. A noted British Grail historian named Sir Leigh Teabing tells them that the actual Holy Grail is explicitly encoded in Leonardo da Vinci's wall painting, ""The Last Supper"". Also searching for the Grail is a secret cabal within Opus Dei, an actual prelature of the Holy See, who wish to keep the true Grail a secret to prevent the destruction of Christianity."
105,Orient Express (1944 film),https://en.wikipedia.org/wiki/Orient_Express_(1944_film),"Orient Express  is a 1944 German thriller film directed by Viktor Tourjansky and starring Siegfried Breuer, Gusti Wolf and Rudolf Prack."
106,High Road,https://en.wikipedia.org/wiki/High_Road_(film),"High Road is a 2011 American improvised comedy film directed by Matt Walsh, who co-wrote the screenplay with Josh Weiner. The film surrounds a young man whose loyalties are torn between his band, girlfriend, and dealing weed. Attempting to elude arrest after a drug bust, he is accompanied by his teenage runaway neighbor. It stars James Pumphrey, Abby Elliott, Dylan O'Brien, and Rob Riggle. It also premiered at the 2011 Newport Beach Film Festival, where for Matt Walsh's directing, it won an honor for Outstanding Achievement in Filmmaking."
107,That's What She Said (film),https://en.wikipedia.org/wiki/That's_What_She_Said_(film),"As Bebe prepares for a big date, her best friend Dee Dee offers nothing but cynical barbs. Meanwhile, sex-crazed Clementine wanders into their lives, sparking a wild adventure through the streets of New York City."
108,A Month in the Country (film),https://en.wikipedia.org/wiki/A_Month_in_the_Country_(film),"Set in rural Yorkshire during the summer of 1920, the film follows a destitute World War I veteran employed to carry out restoration work on a Medieval mural discovered in a rural church while coming to terms with the after-effects of the war."
109,Vantage Point (film),https://en.wikipedia.org/wiki/Vantage_Point_(film),"Vantage Point is a 2008 American political action thriller film directed by Pete Travis and written by Barry L. Levy. The story focuses on an assassination attempt on the President of the United States, as seen from the various vantage points of different characters. Dennis Quaid, Matthew Fox, Forest Whitaker, William Hurt and Sigourney Weaver star in principal roles. The film is often compared, unfavorably, to Akira Kurosawa's ""Rashomon"", which also employed storytelling through multiple perspectives. ""Rashomon"" used the multiple perspectives to question the possibility of truth, in a process called the Rashomon effect; in contrast, ""Vantage Point"" recounts a series of events which are re-enacted from several different perspectives and viewpoints in order to reveal a truthful account of what happened. ""Vantage Point"" also explores kidnapping, assassination and terrorism."
110,The Lincoln Lawyer (film),https://en.wikipedia.org/wiki/The_Lincoln_Lawyer_(film),"The Lincoln Lawyer  is a 2011 American neo noir legal thriller film adapted from the novel of the same name by Michael Connelly, starring Matthew McConaughey, Ryan Phillippe, William H. Macy, Bryan Cranston and Marisa Tomei. The film is directed by Brad Furman, with a screenplay written by John Romano."
111,Orange County,https://en.wikipedia.org/wiki/Orange_County_(film),"Orange County is a 2002 American comedy film starring Colin Hanks and Jack Black. It was released on January 11, 2002. The movie was distributed by Paramount Pictures and produced by MTV Productions and Scott Rudin. The movie was directed by Jake Kasdan and written by Mike White."
112,Crossing the Line (2008 film),https://en.wikipedia.org/wiki/Crossing_the_Line_(2008_film),Crossing the Line is a 2008 war short film written and directed by Peter Jackson set in World War I. It is the first film made with the Red One camera. The film has no dialog apart from the incidental speech of background characters. Neill Blomkamp serves as additional director.
113,Brannigan (film),https://en.wikipedia.org/wiki/Brannigan_(film),"Brannigan is a 1975 British action thriller film directed by Douglas Hickox and starring John Wayne and Richard Attenborough filmed in Panavision and DeLuxe Color. One of the screenwriters was Dalton Trumbo's son, Christopher Trumbo."
114,Extinction (2018 film),https://en.wikipedia.org/wiki/Extinction_(2018_film),"Extinction is a 2018 American science fiction thriller film directed by Ben Young and written by Spenser Cohen, Eric Heisserer and Brad Kane. The film is about a father who has a recurring dream about the loss of his family while witnessing a force bent on destruction. The film stars Lizzy Caplan, Michael Peña, Mike Colter, Lilly Aspell, Emma Booth, Israel Broussard, and Lex Shrapnel. It was released on Netflix on July 27, 2018."
115,The Box (2009 film),https://en.wikipedia.org/wiki/The_Box_(2009_film),"The Box is a 2009 American psychological thriller film based on the 1970 short story ""Button, Button"" by Richard Matheson, which was previously adapted into an episode of the 1980s iteration of ""The Twilight Zone"". The film was written and directed by Richard Kelly and stars Cameron Diaz and James Marsden as a couple who receive a box from a mysterious man (played by Frank Langella) who offers them one million dollars if they press the button sealed within the dome on top of the box, but tells them that, once the button has been pushed, someone they do not know will die."
116,The Book Thief (film),https://en.wikipedia.org/wiki/The_Book_Thief_(film),"The Book Thief is a 2013 World War II war drama film directed by Brian Percival and starring Geoffrey Rush, Emily Watson, and Sophie Nélisse. The film is based on the 2005 novel of the same name by Markus Zusak and adapted by Michael Petroni. The film is about a young girl living with her adoptive German family during the Nazi era. Taught to read by her kind-hearted foster father, the girl begins ""borrowing"" books and sharing them with the Jewish refugee being sheltered by her foster parents in their home. The film features a musical score by Oscar-winning composer John Williams."
117,The Lady Vanishes (2013 film),https://en.wikipedia.org/wiki/The_Lady_Vanishes_(2013_film),"The Lady Vanishes is a 2013 British television mystery thriller film directed by Diarmuid Lawrence, and a co-production of the BBC and Masterpiece Films. It is based on the novel The Wheel Spins by Ethel Lina White (1876–1944). It stars Selina Cadell in the key role of the disappearing Miss Froy, Tuppence Middleton as the young Iris Carr (who discovers the disappearance, but is not taken seriously), and Tom Hughes and Alex Jennings as Max Hare and the Professor, the two fellow English passengers who come to her aid. It was watched by 7.44 million when it was broadcast on 17 March 2013 on BBC One."
118,Final Score (2018 film),https://en.wikipedia.org/wiki/Final_Score_(2018_film),"Final Score is a 2018 British-American action thriller film directed by Scott Mann and written by David T. Lynch and Keith Lynch, starring Dave Bautista (who previously worked with Mann in ""Heist""), Ray Stevenson and Pierce Brosnan."
119,Planet of the Apes (2001 film),https://en.wikipedia.org/wiki/Planet_of_the_Apes_(2001_film),"Planet of the Apes is a 2001 American science fiction film directed by Tim Burton and starring Mark Wahlberg, Tim Roth, Helena Bonham Carter, Michael Clarke Duncan, Paul Giamatti, and Estella Warren. The sixth film produced in the Planet of the Apes franchise, it was loosely adapted from Pierre Boulle's 1963 novel of the same name and the 1968 film version. It tells the story of astronaut Leo Davidson crash-landing on a planet inhabited by intelligent apes. The apes treat humans as slaves, but with the help of an ape named Ari, Leo starts a rebellion."
120,Faust (1994 film),https://en.wikipedia.org/wiki/Faust_(1994_film),"Faust is a 1994 film directed by Jan Švankmajer. It merges live-action footage with stop-motion animation and includes puppetry and claymation. The film was produced by Jaromír Kallista and the title character is played by Petr Čepek. The film does not relate the legend of Faustus accurately according to the original, instead borrowing and blending elements from the story as told by Goethe and Christopher Marlowe with traditional folk renditions. It has elements of Modernism and Absurdism, and has a Kafkaesque atmosphere, enhanced by being set in Prague, and the tone is dark but humorous. The voices in the English version were provided by Andrew Sachs. The film was selected as the Czech entry for the Best Foreign Language Film at the 67th Academy Awards, but was not accepted as a nominee."
121,The Butcher Boy (1997 film),https://en.wikipedia.org/wiki/The_Butcher_Boy_(1997_film),"Set in the early 1960s, ""The Butcher Boy"" is about Francie Brady (Eamonn Owens), a 12-year-old boy who retreats into a violent fantasy world to escape the reality of his dysfunctional family; as his circumstances worsen, his sanity deteriorates and he begins acting out, with increasing brutality. The film won the Silver Bear for Best Director at the 48th Berlin International Film Festival in 1998 and a Special Mention for Owens ""astonishing lead"". It also won the European Film Award for Best Cinematographer for Adrian Biddle. ""The Butcher Boy"" is Neil Jordan's tenth feature film and the final production by Geffen Pictures before the company was shut down and succeeded by DreamWorks Pictures."
122,April Fool's Day (1986 film),https://en.wikipedia.org/wiki/April_Fool's_Day_(1986_film),"April Fool's Day is a 1986 American mystery slasher film directed by Fred Walton, produced by Frank Mancuso, Jr., and starring Deborah Foreman, Amy Steel, Ken Olandt, Deborah Goodrich, Thomas F. Wilson, and Leah Pinsent. The plot follows a group of college students vacationing during April Fool's Day weekend on an island estate, which is infiltrated by an unknown assailant."
123,The Sea (2000 film),https://en.wikipedia.org/wiki/The_Sea_(2000_film),"The Sea  is a 2000 Spanish film directed by Agustí Villaronga, starring Roger Casamayor. It is based on a novel by Blai Bonet. The plot, set in Mallorca, follows the fates of three childhood friends traumatized by the violence they witnessed during the Spanish Civil War. Ten years later, they are reunited as young adults in a sanatorium for TB patients. The film won the Manfred Salzgeber Award at the Berlin International Film Festival."
124,Split Second (1992 film),https://en.wikipedia.org/wiki/Split_Second_(1992_film),"Split Second is a 1992 American-British science fiction horror film directed by Tony Maylam and Ian Sharp.  Rutger Hauer stars as a burnt-out police detective obsessively hunting down the mysterious serial killer that killed his partner several years prior. The film also features Kim Cattrall, Alastair Neil Duncan, Pete Postlethwaite, Ian Dury and Alun Armstrong."
