row_id,title,url,id,text
58,A Message to Garcia (film),https://en.wikipedia.org/wiki/A_Message_to_Garcia_(film),b0f25ab97538ce70bdd26b6d73492b77,"The film opens with the Maine Incident in which an American warship blew up in Havana harbor, allegedly following sabotage by Spain, triggering the outbreak of the Spanish–American War. President William McKinley, wishing to make contact with General Calixto García, the leader of the Cuban War of Independence against Spain, summons a U.S. Army officer, First Lieutenant Andrew S. Rowan, to the White House and gives him a message which he is to personally deliver into Garcia's hands."
59,Noah's Ark (1928 film),https://en.wikipedia.org/wiki/Noah's_Ark_(1928_film),09079d1e5d40d3ea53223b86329d614e,"The film opens after the great flood, with Noah and his family outside of the Ark praising the Lord. Then comes depictions of the building of the Tower of Babel and the worshipping of the golden calf. Then it switches to the eve of World War I. The theme of the gold calf is carried forward by a scene in which a bankrupted trader (Otto Hoffman) shoots his uncaring stockbroker."
60,Beyond (2012 film),https://en.wikipedia.org/wiki/Beyond_(2012_film),ebd1bb20adcb6cf756e69a1839b8b00d,"Beyond is a 2012 psychological thriller-supernatural drama film starring Jon Voight, Teri Polo, and Dermot Mulroney. The film, directed by Josef Rusnak, was shot entirely on location in Anchorage, Alaska."
61,Farewell (2009 film),https://en.wikipedia.org/wiki/Farewell_(2009_film),bc0771aeac6da4830c0bec3af7ed2f6c,"Farewell (; literally ""The Farewell Affair"") is a 2009 French espionage thriller film directed by Christian Carion, starring Guillaume Canet and Emir Kusturica. The film is loosely based on the actions of the high-ranking KGB official, Vladimir Vetrov. It was released in the United States in June 2010. It was adapted from the book ""Bonjour Farewell: La vérité sur la taupe française du KGB"" (1997) by Serguei Kostine."
62,Freezer (film),https://en.wikipedia.org/wiki/Freezer_(film),c8ddb7680e80444f1461dbb3a2a9cd3c,"Freezer is a 2014 American thriller film, directed by TV director Mikael Salomon. The film stars Dylan McDermott, Yuliya Snigir and Peter Facinelli."
63,King Lear (1987 film),https://en.wikipedia.org/wiki/King_Lear_(1987_film),58038fd3ab365fa4cdaa6d7c7461333d,"""King Lear"" is set in and around Nyon, Vaud, Switzerland, where Godard went to primary school. While many of Godard's films are concerned with the invisible aspects of cinematography, the outward action of the film is centred on William Shakespeare Junior the Fifth, who is attempting to restore his ancestor's plays in a world where most of human civilization—and more specifically culture—has been lost after the Chernobyl catastrophe."
64,Unknown (2006 film),https://en.wikipedia.org/wiki/Unknown_(2006_film),2bf085b5bd876e52cee3655c2583c89d,"Unknown is a 2006 American mystery thriller film directed by Simon Brand and starring Jim Caviezel, Greg Kinnear, Bridget Moynahan, Joe Pantoliano and Barry Pepper about a group of men kidnapped and locked in a factory with no memory of how they arrived there. Piecing together information around them, they realize that some were kidnapped and some were the kidnappers. They decide they must work together to figure out how to get away before the gang that captured them returns."
65,Jirga (film),https://en.wikipedia.org/wiki/Jirga_(film),967d1ec2e06518f8352e30df949100c6,"Jirga is a 2018 Australian drama film written and directed by Benjamin Gilmour and produced by John Maynard. It stars Sam Smith as a former Australian soldier returning to Afghanistan to seek forgiveness from the family of a man he killed while serving in the war. The film was shot under extreme circumstances, in dangerous locations and with assistance from the local people of Afghanistan. Deemed too politically divisive to be produced in Pakistan the film moved production at the last minute to Afghanistan and shot in one of the most dangerous regions in the world, Kandahar Province."
66,Escape (1930 film),https://en.wikipedia.org/wiki/Escape_(1930_film),821952c639a79fcfce99b228f1337325,"Escape is a 1930 British crime film directed by Basil Dean and starring Gerald du Maurier, Edna Best and Gordon Harker. It was based on a 1926 play of the same title by John Galsworthy, which was adapted again as a film in 1948."
67,Encounter (2018 film),https://en.wikipedia.org/wiki/Encounter_(2018_film),c929b879e2bdd93a0feceb80705121ab,"Encounter is an American science fiction film starring Luke Hemsworth, Anna Hutchison, Tom Atkins, Glenn Keogh, Vincent M. Ward, Cheryl Texiera and Christopher Showerman, and is written and directed by Paul J. Salamoff."
68,Uncertainty (film),https://en.wikipedia.org/wiki/Uncertainty_(film),07d9987d5f7026fc11ac7d7a8468c8f3,"Uncertainty is a 2008 indie crime drama thriller film written, produced, and directed by U.S. independent filmmakers Scott McGehee and David Siegel and starring Joseph Gordon-Levitt and Lynn Collins. It was first released at the 2008 Toronto International Film Festival."
69,Alice Through the Looking Glass (2016 film),https://en.wikipedia.org/wiki/Alice_Through_the_Looking_Glass_(2016_film),8a863aaf20e1bf56b94c55db3fbe730c,"Alice Through the Looking Glass is a 2016 American fantasy adventure film directed by James Bobin, written by Linda Woolverton and produced by Tim Burton, Joe Roth, Suzanne Todd, and Jennifer Todd. It is based on the characters created by Lewis Carroll and is the sequel to the 2010 film ""Alice in Wonderland"", a live-action reimagining of Disney's 1951 animated film of the same name. The film stars Johnny Depp, Anne Hathaway, Mia Wasikowska, Matt Lucas, Rhys Ifans, Helena Bonham Carter, and Sacha Baron Cohen and features the voices of Stephen Fry, Michael Sheen, Timothy Spall, and Alan Rickman in his final film role."
70,Rosemary's Baby (film),https://en.wikipedia.org/wiki/Rosemary's_Baby_(film),ba3171599083789eea569e0484b4f172,"Rosemary's Baby is a 1968 American psychological horror film with elements of supernatural horror written and directed by Roman Polanski, based on the novel ""Rosemary's Baby"" by Ira Levin. The cast features Mia Farrow, John Cassavetes, Ruth Gordon, Sidney Blackmer, Maurice Evans, Ralph Bellamy, Angela Dorian, Clay Tanner, and, in his feature film debut, Charles Grodin. The film chronicles the story of a pregnant woman who suspects that an evil cult wants to take her baby for use in their rituals."
71,The Onion Field (film),https://en.wikipedia.org/wiki/The_Onion_Field_(film),a6bfce4bc111aa323f2382257cad7915,"The Onion Field is a 1979 American neo-noir crime drama film directed by Harold Becker and written by Joseph Wambaugh, based on his 1973 true crime book ""The Onion Field"". The film stars John Savage, James Woods, Franklyn Seales and Ted Danson in his film debut."
72,Cape Fear (1962 film),https://en.wikipedia.org/wiki/Cape_Fear_(1962_film),df86a9c53c45bf74c769f60ec4451677,"Cape Fear is a 1962 American neo-noir psychological thriller film starring Robert Mitchum, Gregory Peck, Martin Balsam, and Polly Bergen. It was adapted by James R. Webb from the 1957 novel ""The Executioners"" by John D. MacDonald. It was initially storyboarded by Alfred Hitchcock (who was slated to direct but who quit over a dispute), subsequently directed by J. Lee Thompson, and released on April 12, 1962. The film concerns an attorney whose family is stalked by a criminal he helped to send to jail."
73,Locked In (film),https://en.wikipedia.org/wiki/Locked_In_(film),0e1cf2d3a04145b176a67489720ab03d,"Locked In is a 2010 independent thriller drama film directed by Suri Krishnamma and written by Ronnie Christensen, starring Ben Barnes, Sarah Roemer and Eliza Dushku. It was shot in the United States under the working title of ""Valediction"". The film premiered in the United States on September 17, 2010, at the 2010 Boston Film Festival."
74,Spartacus (film),https://en.wikipedia.org/wiki/Spartacus_(film),0a22f221341a47185e4812a4c8739844,"Spartacus is a 1960 American epic historical drama film directed by Stanley Kubrick, written by Dalton Trumbo, and based on the 1951 novel of the same title by Howard Fast. It is inspired by the life story of Spartacus, the leader of a slave revolt in antiquity, and the events of the Third Servile War, and stars Kirk Douglas in the title role, Laurence Olivier as Roman general and politician Marcus Licinius Crassus, Peter Ustinov, who won an Academy Award for Best Supporting Actor, as slave trader Lentulus Batiatus, John Gavin as Julius Caesar, Jean Simmons as Varinia, Charles Laughton as Sempronius Gracchus, and Tony Curtis as Antoninus."
75,Kiss of Death (1995 film),https://en.wikipedia.org/wiki/Kiss_of_Death_(1995_film),3768f7b7128234bbd665a94f5d6dba5a,"Kiss of Death is a 1995 crime American thriller film starring David Caruso, Samuel L. Jackson, Nicolas Cage, Helen Hunt, Ving Rhames, and Stanley Tucci, directed by Barbet Schroeder."
76,Faust (1994 film),https://en.wikipedia.org/wiki/Faust_(1994_film),e079263df8529c806d7512a5ee94b4f7,"Faust is a 1994 film directed by Jan Švankmajer. It merges live-action footage with stop-motion animation and includes puppetry and claymation. The film was produced by Jaromír Kallista and the title character is played by Petr Čepek. The film does not relate the legend of Faustus accurately according to the original, instead borrowing and blending elements from the story as told by Goethe and Christopher Marlowe with traditional folk renditions. It has elements of Modernism and Absurdism, and has a Kafkaesque atmosphere, enhanced by being set in Prague, and the tone is dark but humorous. The voices in the English version were provided by Andrew Sachs. The film was selected as the Czech entry for the Best Foreign Language Film at the 67th Academy Awards, but was not accepted as a nominee."
77,Brannigan (film),https://en.wikipedia.org/wiki/Brannigan_(film),cb9d453085813dc77e0e8df0683a4f33,"Brannigan is a 1975 British action thriller film directed by Douglas Hickox and starring John Wayne and Richard Attenborough filmed in Panavision and DeLuxe Color. One of the screenwriters was Dalton Trumbo's son, Christopher Trumbo."
78,Waterfront (1939 film),https://en.wikipedia.org/wiki/Waterfront_(1939_film),1d2b867624ec02a3bee0f2aacad4aa5c,"Waterfront is a 1939 action–crime drama film directed by Terry O. Morse and starring Gloria Dickson, Dennis Morgan, and Marie Wilson. It was adapted from the play ""Blind Spot"" by Kenyon Nicholson. It is preserved at the Library of Congress and produced & released by Warner Brothers."
79,Regeneration (1997 film),https://en.wikipedia.org/wiki/Regeneration_(1997_film),83f52fef5e02389e1811d118a74d5a7a,"The film starts by referring to Siegfried Sassoon's open letter dated July 1917, inveighing ""against the political errors and insincerities for which the fighting men are being sacrificed"". The letter has been published in ""The Times"" and has received much attention in England particularly because Sassoon is considered a hero for several (perhaps suicidally rash) acts of valour - and has been the recipient of the Military Cross which we see Sassoon throwing away. With the string-pulling and guidance of Robert Graves, a fellow poet and friend of Sassoon, the army decides to send Sassoon to Craiglockhart War Hospital, a psychiatric facility in Scotland, rather than court-martialling him. At Craiglockhart, Sassoon meets Dr. William Rivers, a Freudian psychiatrist who encourages his patients to express their war memories as therapy."
80,Something to Believe In (film),https://en.wikipedia.org/wiki/Something_to_Believe_In_(film),a5e6b48f7fd93d0ecab2e88ef7e403b1,"Something to Believe In is a 1998 film directed by John Hough and starring William McNamara, Tom Conti, and Maria Pitillo."
81,Junglee (2019 film),https://en.wikipedia.org/wiki/Junglee_(2019_film),64440ff4426cc22acd9da1cac9903a3d,"The initial release date was preponed by a week to give the action thriller ""Romeo Akbar Walter"" a solo release."
82,Powder (film),https://en.wikipedia.org/wiki/Powder_(film),911d1f75db1188bfbe7e018d8d244292,"Powder is a 1995 American fantasy drama film, written and directed by Victor Salva and starring Sean Patrick Flanery in the titular role, with Jeff Goldblum, Mary Steenburgen, Bradford Tatum, and Lance Henriksen in supporting roles."
83,The Heist (1970 film),https://en.wikipedia.org/wiki/The_Heist_(1970_film),eadf1437ceef4414955f82b1d7360430,"The Heist (, , also known as ""Dillinger 70"", ""Time of the Wolves"", ""Carbon Copy"" and ""The Last Shot"") is a 1970 French-Italian crime-drama film written and directed by Sergio Gobbi. Not to be confused with the French postapocalyptic film ""The Time of the Wolf"" of 2003. "
84,The Incident (1967 film),https://en.wikipedia.org/wiki/The_Incident_(1967_film),f091769ccc5a180aa8b624e864320aea,"The Incident is a 1967 American neo-noir thriller film written by Nicholas E. Baehr (based on his teleplay ""Ride with Terror"", which had been previously adapted as a 1963 television film) and directed by Larry Peerce. The film stars Tony Musante and Martin Sheen (in his first film role) as two street hoods who terrorize 14 passengers sharing a New York City Subway car, played by an ensemble cast that includes Beau Bridges, Ruby Dee, Jack Gilford, Ed McMahon, Gary Merrill, Donna Mills, Brock Peters, Thelma Ritter, and Jan Sterling."
85,1915 (film),https://en.wikipedia.org/wiki/1915_(film),1fa7220b874ca075c92bf0a79176aef4,"1915 is a 2015 psychological thriller film co-written and directed by Garin Hovannisian and Alec Mouhibian. It is produced by Hovannisian and Mouhibian with Terry Leonard, and stars Simon Abkarian, Angela Sarafyan, Samuel Page, and Nikolai Kinski, along with Jim Piddock. ""1915"" follows a mysterious theater director in present-day Los Angeles as he stages a controversial play to bring the ghosts of a forgotten tragedy back to life. The title refers to the Armenian Genocide. The film also features the first original film score by Serj Tankian, the Grammy-winning frontman of System of a Down."
86,Transformers (film),https://en.wikipedia.org/wiki/Transformers_(film),f96c317275c0b287c0cd4737f2e135b8,"Transformers is a 2007 American science fiction action film based on the toy line of the same name created by Hasbro. The film, which combines computer animation with live-action filming, was directed by Michael Bay, with Steven Spielberg serving as executive producer. It was produced by Don Murphy and Tom DeSanto, and is the first installment in the live-action Transformers film series. The film stars Shia LaBeouf as Sam Witwicky, a teenager who gets caught up in a war between the heroic Autobots and the villainous Decepticons, two factions of alien robots who can disguise themselves by transforming into everyday machinery, primarily vehicles. The Autobots intend to use the AllSpark, the object that created their robotic race, to rebuild their home planet Cybertron and end the war, while the Decepticons have the intention of using it to build an army by giving life to the machines of Earth. Tyrese Gibson, Josh Duhamel, Anthony Anderson, Megan Fox, Rachael Taylor, John Turturro, and Jon Voight also star, while voice actors Peter Cullen and Hugo Weaving voice Optimus Prime and Megatron respectively."
87,Seizure (film),https://en.wikipedia.org/wiki/Seizure_(film),09b0332a40247c265073ba7031ce8930,"Horror writer Edmund Blackstone (Jonathan Frid) sees his recurring nightmare come to chilling life one weekend as one by one, his friends and family are killed by three villains: the Queen of Evil (Martine Beswick), a dwarf named Spider (Hervé Villechaize), and a giant scar-faced strongman called Jackal (Henry Judd Baker)."
88,Europa (film),https://en.wikipedia.org/wiki/Europa_(film),c94826173ed654a6e2ce3e4e37d7ad9f,"Europa (known as Zentropa in North America) is a 1991 art drama film directed by Lars von Trier. It is von Trier's third theatrical feature film and the final film in his Europa trilogy following ""The Element of Crime"" (1984) and ""Epidemic"" (1987)."
89,Priest (2011 film),https://en.wikipedia.org/wiki/Priest_(2011_film),9a07b62f35a0cb2f8c6392a69cb5123e,"Priest is a 2011 American action horror film directed by Scott Stewart and stars Paul Bettany as the title character. It is loosely based on the Korean comic of the same name by Hyung Min-woo. In an alternate universe, humanity and vampires have warred for centuries. After the last Vampire War, a veteran Warrior Priest lives in obscurity until his niece (Lily Collins) is kidnapped by vampires."
90,The Hollow (2016 film),https://en.wikipedia.org/wiki/The_Hollow_(2016_film),6dbfe459f0d67f3e59c2c30b75cd061a,"The Hollow is a 2016 American crime film, directed and written by Miles Doleac. The film won 3 awards (Best Actor, Supporting Actor, and Cinematography) at the 2016 Long Island International Film Expo."
91,April Fool's Day (1986 film),https://en.wikipedia.org/wiki/April_Fool's_Day_(1986_film),d0df0d7df246fe73ff0d416b41e4ae55,"April Fool's Day is a 1986 American mystery slasher film directed by Fred Walton, produced by Frank Mancuso, Jr., and starring Deborah Foreman, Amy Steel, Ken Olandt, Deborah Goodrich, Thomas F. Wilson, and Leah Pinsent. The plot follows a group of college students vacationing during April Fool's Day weekend on an island estate, which is infiltrated by an unknown assailant."
92,Salt (2010 film),https://en.wikipedia.org/wiki/Salt_(2010_film),5ad6cb5de6ad1c3de12adf1ed2e743c7,"Salt is a 2010 American action thriller film directed by Phillip Noyce, written by Kurt Wimmer, and starring Angelina Jolie, Liev Schreiber, Daniel Olbrychski, August Diehl, and Chiwetel Ejiofor. Jolie plays Evelyn Salt, who is accused of being a Russian sleeper agent and goes on the run to try to clear her name."
93,Synchronic (film),https://en.wikipedia.org/wiki/Synchronic_(film),14a2df64d754fb271d5cfb83140dd562,Synchronic is a 2019 American science fiction horror film directed and produced by Justin Benson and Aaron Moorhead. It stars Jamie Dornan and Anthony Mackie.
94,Split Second (1992 film),https://en.wikipedia.org/wiki/Split_Second_(1992_film),1423e3668e8fe8707d722572479f09bb,"Split Second is a 1992 American-British science fiction horror film directed by Tony Maylam and Ian Sharp.  Rutger Hauer stars as a burnt-out police detective obsessively hunting down the mysterious serial killer that killed his partner several years prior. The film also features Kim Cattrall, Alastair Neil Duncan, Pete Postlethwaite, Ian Dury and Alun Armstrong."
95,Sometimes They Come Back (film),https://en.wikipedia.org/wiki/Sometimes_They_Come_Back_(film),7b5da85d535dbf31b444861762c1b3ca,"Sometimes They Come Back is a 1991 made-for-TV horror film based on the short story of the same title by Stephen King. Originally optioned as a segment of the feature film ""Stephen King's Cat's Eye"", it was developed into a separate feature by producer Dino De Laurentiis."
96,The Post (film),https://en.wikipedia.org/wiki/The_Post_(film),4b306dc81fdf8f32e4258f0136a0035f,"The Post is a 2017 American historical political thriller film directed and produced by Steven Spielberg and written by Liz Hannah and Josh Singer. It stars Meryl Streep as Katharine Graham, the first female publisher of a major American newspaper, and Tom Hanks as Ben Bradlee, the executive editor of The Washington Post, with Sarah Paulson, Bob Odenkirk, Tracy Letts, Bradley Whitford, Bruce Greenwood, Carrie Coon, and Matthew Rhys in supporting roles. Set in the early 1970s, The Post depicts the true story of attempts by journalists at The Washington Post to publish the Pentagon Papers, classified documents regarding the 30-year involvement of the United States government in the Vietnam War."
97,The Bad News Bears,https://en.wikipedia.org/wiki/The_Bad_News_Bears,5346073795a986f7bbbacbd4b197a787,"The Bad News Bears is a 1976 American sports comedy film directed by Michael Ritchie. It stars Walter Matthau and Tatum O'Neal. The film was followed by two sequels, The Bad News Bears in Breaking Training in 1977 and The Bad News Bears Go to Japan in 1978, a short-lived 1979–80 CBS television series, and a 2005 remake."
98,After Midnight (2014 film),https://en.wikipedia.org/wiki/After_Midnight_(2014_film),a121e52b8f7cfbeb2595174a285a759f,After Midnight (also known as Naked After Midnight) is a 2014 American erotic mystery thriller film directed by Fred Olen Ray and starring Richard Grieco and Tawny Kitaen.
99,Stockholm (2018 film),https://en.wikipedia.org/wiki/Stockholm_(2018_film),8924c8707f4f7118c2b25c80dc26ccb3,"Stockholm is a 2018 American crime film written, produced and directed by Robert Budreau. It stars Ethan Hawke, Noomi Rapace, Mark Strong, Christopher Heyerdahl, Bea Santos and Thorbjorn Harr. The film premiered at the Tribeca Film Festival on April 19, 2018 and was released on April 12, 2019 by Smith Global Media."
100,1984 (1956 film),https://en.wikipedia.org/wiki/1984_(1956_film),0b9cb3a1cb3a3389698f454ff445e6a9,"This is the first cinema rendition of the story, directed by Michael Anderson and starring Edmond O'Brien as protagonist Winston Smith, and featuring Donald Pleasence, Jan Sterling, and Michael Redgrave. The character O'Brien, the antagonist, was renamed ""O'Connor"", due to the shared surname of the actor Edmond O'Brien. Emmanuel Goldstein is changed to ""Kalador."""
101,The Ring (2002 film),https://en.wikipedia.org/wiki/The_Ring_(2002_film),0e47512c4c85c2f392f5aab7f3f166e1,"The Ring is a 2002 American supernatural horror film directed by Gore Verbinski and starring Naomi Watts, Martin Henderson, David Dorfman, Brian Cox, and Daveigh Chase. It is a remake of the 1998 Japanese horror film ""Ring"", based on the novel of the same name by Koji Suzuki. Watts portrays a journalist who investigates a cursed videotape that seemingly kills the viewer seven days after watching it."
102,The Sea (2000 film),https://en.wikipedia.org/wiki/The_Sea_(2000_film),ac334bface51b8b373a2b4923b387da0,"The Sea  is a 2000 Spanish film directed by Agustí Villaronga, starring Roger Casamayor. It is based on a novel by Blai Bonet. The plot, set in Mallorca, follows the fates of three childhood friends traumatized by the violence they witnessed during the Spanish Civil War. Ten years later, they are reunited as young adults in a sanatorium for TB patients. The film won the Manfred Salzgeber Award at the Berlin International Film Festival."
103,11/11/11 (film),https://en.wikipedia.org/wiki/11/11/11_(film),9703d56b5ac2663de71a5cb7e7ffc3c7,"11/11/11 is a 2011 horror film directed by Keith Allan and starring Jon Briddell, Erin Coker, and Hayden Byerly. It is The Asylum's ""mockbuster"" equivalent to Darren Lynn Bousman's ""11-11-11"". It is also a knockoff of ""The Omen""."
104,The Box (2009 film),https://en.wikipedia.org/wiki/The_Box_(2009_film),5cbd330950a7458d707b7a62126a9700,"The Box is a 2009 American psychological thriller film based on the 1970 short story ""Button, Button"" by Richard Matheson, which was previously adapted into an episode of the 1980s iteration of ""The Twilight Zone"". The film was written and directed by Richard Kelly and stars Cameron Diaz and James Marsden as a couple who receive a box from a mysterious man (played by Frank Langella) who offers them one million dollars if they press the button sealed within the dome on top of the box, but tells them that, once the button has been pushed, someone they do not know will die."
105,House (2008 film),https://en.wikipedia.org/wiki/House_(2008_film),6e291130d09119d38cd54e61ea8a0702,"House is a 2008 horror film directed by Robby Henson, starring Reynaldo Rosales, Heidi Dippold and Michael Madsen. It is based on the novel of the same name by Frank E. Peretti and Ted Dekker. It covers the events that take place one night in an old, rustic inn in Alabama, where four guests and three owners find themselves locked in by a homicidical maniac. The maniac claims to have killed God and threatens to murder all seven of them, unless they produce the dead body of one of them by dawn."
106,The Smoke (film),https://en.wikipedia.org/wiki/The_Smoke_(film),6a26de2483dd6f5a6b9431153dd0b740,"The Smoke, also known as Two Days in the Smoke (worldwide title outside UK/Ireland: London Payback), is a British crime thriller starring Matt Di Angelo, Lili Bordán, Stephen Marcus, Lindsay Armaou, Anna Passey and Alan Ford."
107,Car Crash (film),https://en.wikipedia.org/wiki/Car_Crash_(film),1a626ae4c4493edc11d8833d421e9388,"Car Crash (also known as ""Carrera salvaje"") is a 1981 Italian-Spanish-Mexican action film directed by Antonio Margheriti and starring Joey Travolta, Vittorio Mezzogiorno and Ana Obregón."
108,Halloween (2007 film),https://en.wikipedia.org/wiki/Halloween_(2007_film),7d57b9ed3ccc2ce228ce90a0944ac0b5,"Halloween is a 2007 American slasher film written, directed, and produced by Rob Zombie. The film is a remake/reimagining of the 1978 horror film of the same name and the ninth installment in the ""Halloween"" franchise. The film stars Tyler Mane as the adult Michael Myers, Malcolm McDowell as Dr. Sam Loomis, Scout Taylor-Compton as Laurie Strode, and Daeg Faerch as the young Michael Myers. Rob Zombie's ""reimagining"" follows the premise of John Carpenter's original, with Michael Myers stalking Laurie Strode and her friends on Halloween night. Zombie's film goes deeper into the character's psyche, trying to answer the question of what drove him to kill people, whereas in Carpenter's original film Michael did not have an explicit reason for killing."
109,The Thomas Crown Affair (1999 film),https://en.wikipedia.org/wiki/The_Thomas_Crown_Affair_(1999_film),f5f2e750b72123591ad58de397993a90,"The Thomas Crown Affair is a 1999 American heist film directed by John McTiernan and starring Pierce Brosnan, Rene Russo and Denis Leary. It is a remake of the 1968 film of the same name. The film generally received positive reviews. It was a success at the box office, grossing $124 million worldwide."
110,Boogie (2009 film),https://en.wikipedia.org/wiki/Boogie_(2009_film),cc583fa95c8b1fd160cf81ff2ce51c47,"Boogie (Spanish: Boogie, el aceitoso) is a 2009 3D Argentinian Flash-animated action-thriller film, based on the Argentine character Boogie, the oily by Roberto Fontanarrosa, and directed by Gustavo Cova. The voices of main characters Boogie and Marcia were performed by Pablo Echarri and Nancy Dupláa. It was the first 3D animated movie made in Argentina and Latin America."
111,Why Me? (1990 film),https://en.wikipedia.org/wiki/Why_Me?_(1990_film),5a01f1debd370ba4417d5d1efeee7816,"Why Me? is a 1990 American caper comedy film directed by Gene Quintano and starring Christopher Lambert, Kim Greist, Christopher Lloyd, and J. T. Walsh. The screenplay is credited to Donald E. Westlake and Leonard Maas Jr. (a pseudonym of David Koepp), and is based on the fifth book in Westlake's series of John Dortmunder novels."
112,The Outsider (1980 film),https://en.wikipedia.org/wiki/The_Outsider_(1980_film),86e3eb9694e2ea3c4a2e511af5ecdb41,"The Outsider is a 1980 film thriller set largely in Belfast during The Troubles; it was the first film directed by Italian-American Tony Luraschi. The film is based on the book ""The Heritage of Michael Flaherty"" by Colin Leinster, and details the fictional experience of an idealistic Irish-American who travels to Ireland and joins the IRA in the 1970s."
113,The Killing Jar (film),https://en.wikipedia.org/wiki/The_Killing_Jar_(film),99ce038ff19520c06fb2eb8a2fa945c8,"The Killing Jar is a 2010 American crime thriller film written and directed by Mark Young. It stars Michael Madsen as a psychopath who takes the occupants of a remote diner hostage, only to realize that one of them is more dangerous than the gunman."
114,Watchmen (film),https://en.wikipedia.org/wiki/Watchmen_(film),ac3de65045e225325434763a3c493930,"Watchmen is a 2009 American superhero film directed by Zack Snyder, based on the 1986–87 DC Comics limited series of the same name by Alan Moore and Dave Gibbons. It stars an ensemble cast of Malin Åkerman, Billy Crudup, Matthew Goode, Carla Gugino, Jackie Earle Haley, Jeffrey Dean Morgan, and Patrick Wilson. A dark  satirical and dystopian take on the superhero genre, the film is set in an alternate history in the year 1985 at the height of the Cold War between the United States and the Soviet Union, as a group of mostly retired American superheroes investigates the murder of one of their own before uncovering an elaborate and deadly conspiracy, while their moral limitations are challenged by the complex nature of the circumstances."
115,Split Second (1953 film),https://en.wikipedia.org/wiki/Split_Second_(1953_film),59208849222007ab2f107b219df28390,"Split Second is a 1953 American film noir thriller directed by Dick Powell about escaped convicts and their hostages holed up in a ghost town, unaware of the grave danger they are in. It features Stephen McNally, Alexis Smith, Jan Sterling, and Keith Andes."
116,Unearthed (film),https://en.wikipedia.org/wiki/Unearthed_(film),ba76d70bd29383e72beff437881663c1,"Unearthed is a 2007 American horror film directed by Matthew Leutwyler (""Dead & Breakfast"") and starring Emmanuelle Vaugier (""Saw II"") and Luke Goss. It opened on November 9, 2007 as one of the ""8 Films to Die For"" in the After Dark Films Horrorfest."
117,Lemon Tree Passage (film),https://en.wikipedia.org/wiki/Lemon_Tree_Passage_(film),a4602ae3bb3909770e8a64490f55150a,"Lemon Tree Passage is a 2014 Australian horror/thriller film that was directed by David James Campbell and is his feature film directorial debut. The film received an Australian release and stars Andrew Ryan, Tim Phillipps, Pippa Black, Jessica Tovey, and Tim Pocock as a group of backpackers that find themselves in the midst of strange occurrences. The movie's premise is based upon an urban legend that claims that if a motorist speeds along Lemon Tree Passage Road in Lemon Tree Passage, New South Wales, they will see a ghost."
118,The Mouse That Roared (film),https://en.wikipedia.org/wiki/The_Mouse_That_Roared_(film),9925aafc54e3aa750126bcdda0c241f9,"The minuscule European Duchy of Grand Fenwick is bankrupted when an American company comes up with a cheaper imitation of Fenwick's sole export, its fabled Pinot Grand Fenwick wine. Crafty Prime Minister Count Mountjoy (Peter Sellers) devises a plan: Grand Fenwick will declare war on the United States, then surrender, taking advantage of American ""largesse"" toward its defeated enemies to rebuild the defeated nation's economy. Duchess Gloriana (also Sellers) is hesitant but agrees to the plan. Mild-mannered game warden Tully Bascomb (also Sellers) is charged as Field Marshal to lead the Grand Fenwick troops, aided by Sergeant Will Buckley (William Hartnell)."
119,Frozen (2005 film),https://en.wikipedia.org/wiki/Frozen_(2005_film),76a45c8300b490f9857785f25dcdd07a,"Frozen is a 2005 British psychological thriller film directed by Juliet McKoen. It features Shirley Henderson, Roshan Seth and Ger Ryan. Set in Fleetwood, on the Fylde coast, in North West England, it was filmed in and around the town and also on location in Scotland and Sweden. It is a tale that has the viewer undecided whether it is a ghost story or a murder mystery right until the final climactic moments."
120,Paradise Road (1997 film),https://en.wikipedia.org/wiki/Paradise_Road_(1997_film),076be6039bdc0c8597a17d2a306d8b7d,"Paradise Road is a 1997 American war film that tells the story of a group of English, American, Dutch and Australian women who are imprisoned by the Japanese in Sumatra during World War II. It was directed by Bruce Beresford and stars Glenn Close as Adrienne Pargiter, Frances McDormand as the brash Dr. Verstak, Pauline Collins as missionary Margaret Drummond (based on missionary Margaret Dryburgh), Julianna Margulies as U.S. socialite Topsy Merritt, Jennifer Ehle as British doyenne and model Rosemary Leighton Jones, Cate Blanchett as Australian nurse Susan McCarthy and Elizabeth Spriggs as dowager Imogene Roberts."
121,Sapphire (film),https://en.wikipedia.org/wiki/Sapphire_(film),56717fdf26a09f7af62ce053d06f4081,"Sapphire is a 1959 British crime drama. It focuses on racism in London toward immigrants from the West Indies and explores the ""underlying insecurities and fears of ordinary people"" that exist towards another race. The film was directed by Basil Dearden and stars Nigel Patrick, Earl Cameron and Yvonne Mitchell. It received the BAFTA Award for Best Film and screenwriter Janet Green won a 1960 Edgar Award from the Mystery Writers of America for Best Foreign Film Screenplay. It was considered a progressive movie for its time."
